flickr_id,mos,width,height,pixfmt,framerate,nb_frames,bitdepth,bitrate
TelevisionClip_720P-3f4c,2.515,1280,720,0,30,0,0,0
TelevisionClip_720P-44d1,3.839,1280,720,0,30,0,0,0
TelevisionClip_720P-4edb,4.015,1280,720,0,30,0,0,0
TelevisionClip_720P-5e93,4.292,1280,720,0,30,0,0,0
TelevisionClip_720P-7c06,4.396,1280,720,0,30,0,0,0
VerticalVideo_1080P-04d4,4.15,1080,1920,0,30,0,0,0
VerticalVideo_1080P-1ac1,3.979,1080,1920,0,30,0,0,0
VerticalVideo_1080P-1c86,1.848,1080,1920,0,30,0,0,0
VerticalVideo_1080P-2f00,4.36,1080,1920,0,30,0,0,0
VerticalVideo_1080P-34ba,3.382,1080,1920,0,30,0,0,0
VerticalVideo_1080P-360f,4.189,1080,2220,0,30,0,0,0
VerticalVideo_1080P-3709,4.367,1080,1920,0,30,0,0,0
VerticalVideo_1080P-3a9b,4.432,1080,1920,0,30,0,0,0
VerticalVideo_1080P-3d96,4.452,1080,1920,0,30,0,0,0
VerticalVideo_1080P-4925,4.496,1080,1920,0,30,0,0,0
VerticalVideo_1080P-4b92,4.119,1080,1920,0,30,0,0,0
VerticalVideo_1080P-4da5,4.257,1440,2560,0,30,0,0,0
VerticalVideo_1080P-73b6,4.034,1080,1920,0,30,0,0,0
VerticalVideo_1080P-766b,3.305,1080,1920,0,30,0,0,0
VerticalVideo_1080P-7c5c,3.78,1080,1920,0,30,0,0,0
VerticalVideo_1080P-7cf3,3.955,1080,1920,0,30,0,0,0
VerticalVideo_2160P-6d62,4.199,2160,3840,0,30,0,0,0
VerticalVideo_360P-0d29,2.809,480,640,0,30,0,0,0
VerticalVideo_360P-1424,3.732,480,800,0,30,0,0,0
VerticalVideo_360P-145e,2.606,480,640,0,30,0,0,0
VerticalVideo_360P-2bb0,3.073,480,720,0,30,0,0,0
VerticalVideo_360P-2fa3,4.331,540,720,0,30,0,0,0
VerticalVideo_360P-3936,3.794,270,480,0,30,0,0,0
VerticalVideo_360P-3b4e,3.576,480,640,0,30,0,0,0
VerticalVideo_360P-5429,3.616,352,640,0,30,0,0,0
VerticalVideo_360P-54f7,4.146,480,800,0,30,0,0,0
VerticalVideo_360P-634f,4.523,432,768,0,30,0,0,0
VerticalVideo_360P-6490,2.973,480,720,0,30,0,0,0
VerticalVideo_360P-6ff2,3.543,480,640,0,30,0,0,0
VerticalVideo_360P-70a9,2.814,480,720,0,30,0,0,0
VerticalVideo_360P-7ba8,3.563,720,720,0,30,0,0,0
VerticalVideo_360P-7ec3,3.909,406,720,0,30,0,0,0
VerticalVideo_480P-1bb9,3.825,768,1024,0,30,0,0,0
VerticalVideo_480P-2fa4,4.133,608,1080,0,30,0,0,0
VerticalVideo_480P-34b9,3.527,480,856,0,30,0,0,0
VerticalVideo_480P-3a6a,4.337,480,854,0,30,0,0,0
VerticalVideo_480P-419c,3.78,480,848,0,30,0,0,0
VerticalVideo_480P-467e,3.383,480,854,0,30,0,0,0
VerticalVideo_480P-550d,3.832,608,1080,0,30,0,0,0
VerticalVideo_480P-572a,3.499,480,856,0,30,0,0,0
VerticalVideo_480P-7278,3.005,612,1088,0,30,0,0,0
VerticalVideo_480P-790a,4.248,720,1080,0,30,0,0,0
VerticalVideo_720P-0750,3.71,720,1280,0,30,0,0,0
VerticalVideo_720P-0dac,2.934,720,1280,0,30,0,0,0
VerticalVideo_720P-0f61,4.522,740,1324,0,30,0,0,0
VerticalVideo_720P-19fa,4.269,720,1280,0,30,0,0,0
VerticalVideo_720P-1ada,3.532,720,1280,0,30,0,0,0
VerticalVideo_720P-2efc,3.523,720,1280,0,30,0,0,0
VerticalVideo_720P-42f2,3.199,720,1280,0,30,0,0,0
VerticalVideo_720P-456c,3.711,720,1280,0,30,0,0,0
VerticalVideo_720P-4730,4.107,720,1280,0,30,0,0,0
VerticalVideo_720P-4ca7,4.442,748,1332,0,30,0,0,0
VerticalVideo_720P-6580,2.979,720,1280,0,30,0,0,0
VerticalVideo_720P-665d,4.023,720,1280,0,30,0,0,0
VerticalVideo_720P-669d,4.176,720,1280,0,30,0,0,0
VerticalVideo_720P-7517,4.271,750,1334,0,30,0,0,0
VerticalVideo_720P-7859,3.603,720,1280,0,30,0,0,0
VerticalVideo_720P-7c1d,4.502,720,1280,0,30,0,0,0
Vlog_1080P-010b,4.185,1920,1080,0,30,0,0,0
Vlog_1080P-18da,4.442,1920,1080,0,30,0,0,0
Vlog_1080P-19bb,3.076,1920,1080,0,30,0,0,0
Vlog_1080P-1df9,4.134,1920,1080,0,30,0,0,0
Vlog_1080P-1e70,2.442,1920,1080,0,30,0,0,0
Vlog_1080P-21f5,3.327,1920,1080,0,30,0,0,0
Vlog_1080P-2394,4.641,1920,1080,0,30,0,0,0
Vlog_1080P-23cb,3.069,1920,1080,0,30,0,0,0
Vlog_1080P-25de,1.914,1920,1080,0,30,0,0,0
Vlog_1080P-26dc,3.685,1920,1080,0,30,0,0,0
Vlog_1080P-2cda,4.429,1920,1080,0,30,0,0,0
Vlog_1080P-35cd,3.196,1920,1080,0,30,0,0,0
Vlog_1080P-3744,3.948,1920,1080,0,30,0,0,0
Vlog_1080P-45c9,2.888,1920,1080,0,30,0,0,0
Vlog_1080P-4f26,3.962,1920,1080,0,30,0,0,0
Vlog_1080P-52fe,3.838,1920,1080,0,30,0,0,0
Vlog_1080P-5904,4.365,1920,1080,0,30,0,0,0
Vlog_1080P-62fc,4.255,1920,1080,0,30,0,0,0
Vlog_1080P-64b6,4.192,1088,1088,0,30,0,0,0
Vlog_1080P-6686,3.926,1920,1080,0,30,0,0,0
Vlog_1080P-7e8c,3.042,1920,1080,0,30,0,0,0
Vlog_2160P-030a,2.448,3840,2160,0,30,0,0,0
Vlog_2160P-0577,4.27,3840,2160,0,30,0,0,0
Vlog_2160P-059c,4.441,3840,2160,0,30,0,0,0
Vlog_2160P-09c9,2.876,3840,2160,0,30,0,0,0
Vlog_2160P-13a1,3.859,3840,2160,0,30,0,0,0
Vlog_2160P-13fe,3.992,3840,2160,0,30,0,0,0
Vlog_2160P-19f9,3.919,3840,2160,0,30,0,0,0
Vlog_2160P-1ff6,3.29,3840,2160,0,30,0,0,0
Vlog_2160P-255c,4.443,3840,2160,0,30,0,0,0
Vlog_2160P-2953,3.467,3840,2160,0,30,0,0,0
Vlog_2160P-2b2d,3.906,3840,2160,0,30,0,0,0
Vlog_2160P-3019,4.578,3840,2160,0,30,0,0,0
Vlog_2160P-327a,3.983,3840,2160,0,30,0,0,0
Vlog_2160P-408f,3.79,3840,2160,0,30,0,0,0
Vlog_2160P-416c,4.019,3840,2160,0,30,0,0,0
Vlog_2160P-4362,4.554,3840,2160,0,30,0,0,0
Vlog_2160P-4419,4.324,3840,2160,0,30,0,0,0
Vlog_2160P-4655,3.887,3840,2160,0,30,0,0,0
Vlog_2160P-4f98,3.47,3840,2160,0,30,0,0,0
Vlog_2160P-5874,4.101,3840,2160,0,30,0,0,0
Vlog_2160P-62b2,3.39,3840,2160,0,30,0,0,0
Vlog_2160P-6629,4.27,3840,2160,0,30,0,0,0
Vlog_2160P-6f92,3.886,3840,2160,0,30,0,0,0
Vlog_2160P-700c,3.881,3840,2160,0,30,0,0,0
Vlog_2160P-70d6,3.067,3840,2160,0,30,0,0,0
Vlog_2160P-7324,4.194,3840,2160,0,30,0,0,0
Vlog_2160P-77d8,3.667,3840,2160,0,30,0,0,0
Vlog_2160P-7b10,3.864,3840,2160,0,30,0,0,0
Vlog_2160P-7b5c,3.61,3840,2160,0,30,0,0,0
Vlog_2160P-7f05,3.111,3840,2160,0,30,0,0,0
Vlog_360P-1e5b,3.266,640,360,0,30,0,0,0
Vlog_360P-22a0,3.286,640,360,0,30,0,0,0
Vlog_360P-2973,2.902,640,360,0,30,0,0,0
Vlog_360P-2e9d,2.746,640,360,0,30,0,0,0
Vlog_360P-3121,2.775,640,360,0,30,0,0,0
Vlog_360P-3bc2,3.944,640,360,0,30,0,0,0
Vlog_360P-433e,3.198,640,360,0,30,0,0,0
Vlog_360P-4697,3.551,640,360,0,30,0,0,0
Vlog_360P-4795,2.479,640,360,0,30,0,0,0
Vlog_360P-76ae,2.606,640,360,0,30,0,0,0
Vlog_360P-7efe,2.912,640,360,0,30,0,0,0
Vlog_480P-0980,2.755,720,480,0,30,0,0,0
Vlog_480P-0ddc,4.075,720,480,0,30,0,0,0
Vlog_480P-1b39,2.325,640,480,0,30,0,0,0
Vlog_480P-206f,2.779,640,480,0,30,0,0,0
Vlog_480P-279d,3.373,720,480,0,30,0,0,0
Vlog_480P-2cad,3.244,720,480,0,30,0,0,0
Vlog_480P-34ba,3.666,640,480,0,30,0,0,0
Vlog_480P-476b,3.431,854,480,0,30,0,0,0
Vlog_480P-4beb,2.512,640,480,0,30,0,0,0
Vlog_480P-5275,3.12,640,480,0,30,0,0,0
Vlog_480P-535d,2.846,720,480,0,30,0,0,0
Vlog_480P-59dc,3.206,640,480,0,30,0,0,0
Vlog_480P-5e1c,2.581,640,480,0,30,0,0,0
Vlog_480P-6395,3.755,640,480,0,30,0,0,0
Vlog_480P-6c60,2.487,640,480,0,30,0,0,0
Vlog_480P-7237,3.89,854,480,0,30,0,0,0
Vlog_480P-7615,2.588,640,480,0,30,0,0,0
Vlog_480P-7754,3.944,854,480,0,30,0,0,0
Vlog_480P-7d0c,3.577,640,480,0,30,0,0,0
Vlog_720P-033a,4.302,1280,720,0,30,0,0,0
Vlog_720P-03d5,3.605,1280,720,0,30,0,0,0
Vlog_720P-03f9,3.972,1280,720,0,30,0,0,0
Vlog_720P-0d79,3.805,1280,720,0,30,0,0,0
Vlog_720P-11c5,3.816,1280,720,0,30,0,0,0
Vlog_720P-141f,3.128,1280,720,0,30,0,0,0
Vlog_720P-155f,4.316,1280,720,0,30,0,0,0
Vlog_720P-2929,3.918,1280,720,0,30,0,0,0
Vlog_720P-329f,3.7,1280,720,0,30,0,0,0
Vlog_720P-32b2,4.365,1280,720,0,30,0,0,0
Vlog_720P-372d,4.047,1280,720,0,30,0,0,0
Vlog_720P-3e9c,3.882,1280,720,0,30,0,0,0
Vlog_720P-4e3d,2.743,1280,720,0,30,0,0,0
Vlog_720P-5364,2.794,1280,720,0,30,0,0,0
Vlog_720P-60f8,4.335,1280,720,0,30,0,0,0
Vlog_720P-6d56,3.776,1280,720,0,30,0,0,0
